6562: 0.235901, 0.220032 avg, 0.004000 rate, 4.965016 seconds, 1679872 images
6563: 0.203720, 0.218401 avg, 0.004000 rate, 4.867532 seconds, 1680128 images
6576: 0.179727, 0.214534 avg, 0.004000 rate, 5.159878 seconds, 1683456 images
6577: 0.196615, 0.212742 avg, 0.004000 rate, 4.751369 seconds, 1683712 images
6578: 0.230823, 0.214550 avg, 0.004000 rate, 4.911216 seconds, 1683968 images
6579: 0.219876, 0.215083 avg, 0.004000 rate, 4.979581 seconds, 1684224 images
6592: 0.198268, 0.213401 avg, 0.004000 rate, 5.219873 seconds, 1687552 images
6593: 0.180093, 0.210070 avg, 0.004000 rate, 4.714164 seconds, 1687808 images
6594: 0.198508, 0.208914 avg, 0.004000 rate, 4.892307 seconds, 1688064 images
6595: 0.222615, 0.210284 avg, 0.004000 rate, 4.856643 seconds, 1688320 images
6608: 0.197769, 0.209033 avg, 0.004000 rate, 5.038837 seconds, 1691648 images
6609: 0.176064, 0.205736 avg, 0.004000 rate, 4.692553 seconds, 1691904 images
6610: 0.202783, 0.205440 avg, 0.004000 rate, 4.787079 seconds, 1692160 images
6611: 0.248951, 0.209792 avg, 0.004000 rate, 4.953760 seconds, 1692416 images
6624: 0.211208, 0.209933 avg, 0.004000 rate, 5.157109 seconds, 1695744 images
6625: 0.193221, 0.208262 avg, 0.004000 rate, 4.713695 seconds, 1696000 images
6626: 0.219352, 0.209371 avg, 0.004000 rate, 4.840814 seconds, 1696256 images
6627: 0.212102, 0.209644 avg, 0.004000 rate, 4.764341 seconds, 1696512 images
6640: 0.265041, 0.215184 avg, 0.004000 rate, 5.188116 seconds, 1699840 images
6641: 0.200590, 0.213724 avg, 0.004000 rate, 4.704013 seconds, 1700096 images
6642: 0.187139, 0.211066 avg, 0.004000 rate, 4.843862 seconds, 1700352 images
6643: 0.204740, 0.210433 avg, 0.004000 rate, 4.920173 seconds, 1700608 images
6656: 0.242968, 0.213687 avg, 0.004000 rate, 5.094712 seconds, 1703936 images
6657: 0.198301, 0.212148 avg, 0.004000 rate, 4.771507 seconds, 1704192 images
6658: 0.193541, 0.210287 avg, 0.004000 rate, 4.748283 seconds, 1704448 images
6659: 0.244849, 0.213744 avg, 0.004000 rate, 4.930324 seconds, 1704704 images
6672: 0.232299, 0.215599 avg, 0.004000 rate, 5.144663 seconds, 1708032 images
6673: 0.219289, 0.215968 avg, 0.004000 rate, 4.743765 seconds, 1708288 images
6674: 0.213268, 0.215698 avg, 0.004000 rate, 4.891834 seconds, 1708544 images
6675: 0.232823, 0.217411 avg, 0.004000 rate, 4.869259 seconds, 1708800 images
6688: 0.276905, 0.223360 avg, 0.004000 rate, 5.078190 seconds, 1712128 images
6689: 0.174695, 0.218494 avg, 0.004000 rate, 4.745168 seconds, 1712384 images
6690: 0.210939, 0.217738 avg, 0.004000 rate, 4.859866 seconds, 1712640 images
6691: 0.208516, 0.216816 avg, 0.004000 rate, 4.907555 seconds, 1712896 images
6704: 0.228629, 0.217997 avg, 0.004000 rate, 5.193701 seconds, 1716224 images
6705: 0.185584, 0.214756 avg, 0.004000 rate, 4.730882 seconds, 1716480 images
6706: 0.175372, 0.210818 avg, 0.004000 rate, 4.801783 seconds, 1716736 images
6707: 0.235465, 0.213282 avg, 0.004000 rate, 4.868443 seconds, 1716992 images
6720: 0.201598, 0.212114 avg, 0.004000 rate, 5.198016 seconds, 1720320 images
6721: 0.222699, 0.213172 avg, 0.004000 rate, 4.677489 seconds, 1720576 images
6722: 0.194715, 0.211327 avg, 0.004000 rate, 4.855727 seconds, 1720832 images
6723: 0.246720, 0.214866 avg, 0.004000 rate, 4.890162 seconds, 1721088 images
6736: 0.227429, 0.216122 avg, 0.004000 rate, 5.052145 seconds, 1724416 images
6737: 0.191565, 0.213667 avg, 0.004000 rate, 4.743643 seconds, 1724672 images
6738: 0.216241, 0.213924 avg, 0.004000 rate, 4.792989 seconds, 1724928 images
6739: 0.242228, 0.216754 avg, 0.004000 rate, 4.855820 seconds, 1725184 images
6752: 0.245394, 0.219618 avg, 0.004000 rate, 5.188264 seconds, 1728512 images
6753: 0.173832, 0.215040 avg, 0.004000 rate, 4.697284 seconds, 1728768 images
6754: 0.211236, 0.214660 avg, 0.004000 rate, 4.778641 seconds, 1729024 images
6755: 0.258715, 0.219065 avg, 0.004000 rate, 4.863936 seconds, 1729280 images
6768: 0.255685, 0.222727 avg, 0.004000 rate, 5.302464 seconds, 1732608 images
6769: 0.237423, 0.224197 avg, 0.004000 rate, 4.714472 seconds, 1732864 images
6770: 0.255793, 0.227356 avg, 0.004000 rate, 4.792508 seconds, 1733120 images
6771: 0.214411, 0.226062 avg, 0.004000 rate, 4.811464 seconds, 1733376 images
6784: 0.261163, 0.229572 avg, 0.004000 rate, 5.222004 seconds, 1736704 images
6785: 0.278472, 0.234462 avg, 0.004000 rate, 4.731095 seconds, 1736960 images
6786: 0.216445, 0.232660 avg, 0.004000 rate, 4.885917 seconds, 1737216 images
6787: 0.241437, 0.233538 avg, 0.004000 rate, 4.889930 seconds, 1737472 images
6800: 0.249968, 0.235181 avg, 0.004000 rate, 5.166122 seconds, 1740800 images
6801: 0.214211, 0.233084 avg, 0.004000 rate, 4.805158 seconds, 1741056 images
6802: 0.198126, 0.229588 avg, 0.004000 rate, 4.720520 seconds, 1741312 images
6803: 0.225103, 0.229140 avg, 0.004000 rate, 4.890120 seconds, 1741568 images
6816: 0.221576, 0.228383 avg, 0.004000 rate, 5.254828 seconds, 1744896 images
6817: 0.154644, 0.221009 avg, 0.004000 rate, 4.690981 seconds, 1745152 images
6818: 0.179791, 0.216887 avg, 0.004000 rate, 4.868934 seconds, 1745408 images
6819: 0.194633, 0.214662 avg, 0.004000 rate, 4.784737 seconds, 1745664 images
6832: 0.228224, 0.216018 avg, 0.004000 rate, 5.188778 seconds, 1748992 images
6833: 0.205201, 0.214937 avg, 0.004000 rate, 4.708206 seconds, 1749248 images
6834: 0.198587, 0.213302 avg, 0.004000 rate, 4.841971 seconds, 1749504 images
6835: 0.206225, 0.212594 avg, 0.004000 rate, 4.883039 seconds, 1749760 images
6848: 0.263569, 0.217691 avg, 0.004000 rate, 5.188281 seconds, 1753088 images
6849: 0.216997, 0.217622 avg, 0.004000 rate, 4.687479 seconds, 1753344 images
6850: 0.190766, 0.214936 avg, 0.004000 rate, 4.838240 seconds, 1753600 images
6851: 0.299919, 0.223435 avg, 0.004000 rate, 4.879274 seconds, 1753856 images
6864: 0.243980, 0.225489 avg, 0.004000 rate, 5.091082 seconds, 1757184 images
6865: 0.185567, 0.221497 avg, 0.004000 rate, 4.753775 seconds, 1757440 images
6866: 0.224396, 0.221787 avg, 0.004000 rate, 4.898040 seconds, 1757696 images
6867: 0.217862, 0.221394 avg, 0.004000 rate, 4.737494 seconds, 1757952 images
6880: 0.210914, 0.220346 avg, 0.004000 rate, 5.136638 seconds, 1761280 images
6881: 0.190373, 0.217349 avg, 0.004000 rate, 4.857448 seconds, 1761536 images
6882: 0.208570, 0.216471 avg, 0.004000 rate, 4.865379 seconds, 1761792 images
6883: 0.230722, 0.217896 avg, 0.004000 rate, 4.728387 seconds, 1762048 images
6896: 0.188925, 0.214999 avg, 0.004000 rate, 5.242769 seconds, 1765376 images
6897: 0.190430, 0.212542 avg, 0.004000 rate, 4.770774 seconds, 1765632 images
6898: 0.216641, 0.212952 avg, 0.004000 rate, 4.810637 seconds, 1765888 images
6899: 0.200761, 0.211733 avg, 0.004000 rate, 4.923271 seconds, 1766144 images
6912: 0.229937, 0.213553 avg, 0.004000 rate, 5.220720 seconds, 1769472 images
6913: 0.164180, 0.208616 avg, 0.004000 rate, 4.743605 seconds, 1769728 images
6914: 0.161807, 0.203935 avg, 0.004000 rate, 4.921649 seconds, 1769984 images
6915: 0.181446, 0.201686 avg, 0.004000 rate, 4.813610 seconds, 1770240 images
6928: 0.227304, 0.204248 avg, 0.004000 rate, 5.217751 seconds, 1773568 images
6929: 0.260228, 0.209846 avg, 0.004000 rate, 4.690554 seconds, 1773824 images
6930: 0.204365, 0.209298 avg, 0.004000 rate, 4.812547 seconds, 1774080 images
6931: 0.175684, 0.205936 avg, 0.004000 rate, 4.883236 seconds, 1774336 images
6944: 0.247664, 0.210109 avg, 0.004000 rate, 5.148170 seconds, 1777664 images
6945: 0.201540, 0.209252 avg, 0.004000 rate, 4.647678 seconds, 1777920 images
6946: 0.205855, 0.208913 avg, 0.004000 rate, 4.860691 seconds, 1778176 images
6947: 0.212083, 0.209230 avg, 0.004000 rate, 4.904784 seconds, 1778432 images
6960: 0.239641, 0.212271 avg, 0.004000 rate, 5.109328 seconds, 1781760 images
6961: 0.186990, 0.209743 avg, 0.004000 rate, 4.696388 seconds, 1782016 images
6962: 0.176272, 0.206396 avg, 0.004000 rate, 4.904340 seconds, 1782272 images
6963: 0.218637, 0.207620 avg, 0.004000 rate, 4.909285 seconds, 1782528 images
6976: 0.236616, 0.210519 avg, 0.004000 rate, 5.134501 seconds, 1785856 images
6977: 0.207951, 0.210262 avg, 0.004000 rate, 4.746226 seconds, 1786112 images
6978: 0.162548, 0.205491 avg, 0.004000 rate, 4.861033 seconds, 1786368 images
6979: 0.209782, 0.205920 avg, 0.004000 rate, 4.889996 seconds, 1786624 images
6992: 0.226570, 0.207985 avg, 0.004000 rate, 5.251878 seconds, 1789952 images
6993: 0.217762, 0.208963 avg, 0.004000 rate, 4.710034 seconds, 1790208 images
6994: 0.238244, 0.211891 avg, 0.004000 rate, 4.784049 seconds, 1790464 images
6995: 0.177841, 0.208486 avg, 0.004000 rate, 4.868491 seconds, 1790720 images
7008: 0.229248, 0.210562 avg, 0.004000 rate, 5.064993 seconds, 1794048 images
7009: 0.185501, 0.208056 avg, 0.004000 rate, 4.624528 seconds, 1794304 images
7010: 0.210895, 0.208340 avg, 0.004000 rate, 4.831831 seconds, 1794560 images
7011: 0.204360, 0.207942 avg, 0.004000 rate, 4.888994 seconds, 1794816 images
7024: 0.222275, 0.209375 avg, 0.004000 rate, 5.050408 seconds, 1798144 images
7025: 0.173075, 0.205745 avg, 0.004000 rate, 4.706971 seconds, 1798400 images
7026: 0.228745, 0.208045 avg, 0.004000 rate, 4.904112 seconds, 1798656 images
7027: 0.233486, 0.210589 avg, 0.004000 rate, 4.859941 seconds, 1798912 images
7040: 0.202320, 0.209762 avg, 0.004000 rate, 5.096493 seconds, 1802240 images
7041: 0.188861, 0.207672 avg, 0.004000 rate, 4.632862 seconds, 1802496 images
7042: 0.180799, 0.204985 avg, 0.004000 rate, 4.810810 seconds, 1802752 images
7043: 0.209911, 0.205477 avg, 0.004000 rate, 4.771497 seconds, 1803008 images
7056: 0.209216, 0.205851 avg, 0.004000 rate, 5.090875 seconds, 1806336 images
7057: 0.187410, 0.204007 avg, 0.004000 rate, 4.750310 seconds, 1806592 images
7058: 0.189058, 0.202512 avg, 0.004000 rate, 4.771237 seconds, 1806848 images
7059: 0.193771, 0.201638 avg, 0.004000 rate, 4.910866 seconds, 1807104 images
7072: 0.203591, 0.201833 avg, 0.004000 rate, 5.209597 seconds, 1810432 images
7073: 0.228399, 0.204490 avg, 0.004000 rate, 4.688579 seconds, 1810688 images
7074: 0.206406, 0.204682 avg, 0.004000 rate, 4.846864 seconds, 1810944 images
7075: 0.191346, 0.203348 avg, 0.004000 rate, 4.800769 seconds, 1811200 images
7088: 0.221908, 0.205204 avg, 0.004000 rate, 5.157171 seconds, 1814528 images
7089: 0.199962, 0.204680 avg, 0.004000 rate, 4.698288 seconds, 1814784 images
7090: 0.216046, 0.205816 avg, 0.004000 rate, 4.788594 seconds, 1815040 images
7091: 0.212091, 0.206444 avg, 0.004000 rate, 4.918913 seconds, 1815296 images
7104: 0.203317, 0.206131 avg, 0.004000 rate, 5.239062 seconds, 1818624 images
7105: 0.215343, 0.207052 avg, 0.004000 rate, 4.751149 seconds, 1818880 images
7106: 0.219245, 0.208272 avg, 0.004000 rate, 4.957054 seconds, 1819136 images
7107: 0.220883, 0.209533 avg, 0.004000 rate, 4.785862 seconds, 1819392 images
7120: 0.225724, 0.211152 avg, 0.004000 rate, 5.103225 seconds, 1822720 images
7121: 0.199459, 0.209983 avg, 0.004000 rate, 4.724385 seconds, 1822976 images
7122: 0.172917, 0.206276 avg, 0.004000 rate, 4.808917 seconds, 1823232 images
7123: 0.192528, 0.204901 avg, 0.004000 rate, 4.814446 seconds, 1823488 images
7136: 0.192992, 0.203710 avg, 0.004000 rate, 5.271454 seconds, 1826816 images
7137: 0.181777, 0.201517 avg, 0.004000 rate, 4.689901 seconds, 1827072 images
7138: 0.210228, 0.202388 avg, 0.004000 rate, 4.843277 seconds, 1827328 images
7139: 0.220327, 0.204182 avg, 0.004000 rate, 4.920105 seconds, 1827584 images
7152: 0.220137, 0.205777 avg, 0.004000 rate, 5.168274 seconds, 1830912 images
7153: 0.266833, 0.211883 avg, 0.004000 rate, 4.671285 seconds, 1831168 images
7154: 0.168279, 0.207523 avg, 0.004000 rate, 4.826264 seconds, 1831424 images
7155: 0.249983, 0.211769 avg, 0.004000 rate, 4.885307 seconds, 1831680 images
7168: 0.221464, 0.212738 avg, 0.004000 rate, 5.197125 seconds, 1835008 images
7169: 0.162580, 0.207722 avg, 0.004000 rate, 4.763727 seconds, 1835264 images
7170: 0.229443, 0.209894 avg, 0.004000 rate, 4.831059 seconds, 1835520 images
7171: 0.181876, 0.207093 avg, 0.004000 rate, 4.933182 seconds, 1835776 images
7184: 0.209276, 0.207311 avg, 0.004000 rate, 5.131691 seconds, 1839104 images
7185: 0.193246, 0.205904 avg, 0.004000 rate, 4.600190 seconds, 1839360 images
7186: 0.211593, 0.206473 avg, 0.004000 rate, 4.829502 seconds, 1839616 images
7187: 0.193981, 0.205224 avg, 0.004000 rate, 4.884765 seconds, 1839872 images
7200: 0.239662, 0.208668 avg, 0.004000 rate, 5.249574 seconds, 1843200 images
7201: 0.194273, 0.207228 avg, 0.004000 rate, 4.717468 seconds, 1843456 images
7202: 0.191714, 0.205677 avg, 0.004000 rate, 4.860685 seconds, 1843712 images
7203: 0.260059, 0.211115 avg, 0.004000 rate, 4.973743 seconds, 1843968 images
7216: 0.193692, 0.209373 avg, 0.004000 rate, 5.106051 seconds, 1847296 images
7217: 0.228468, 0.211282 avg, 0.004000 rate, 4.655759 seconds, 1847552 images
7218: 0.165776, 0.206732 avg, 0.004000 rate, 4.757531 seconds, 1847808 images
7219: 0.231293, 0.209188 avg, 0.004000 rate, 4.885740 seconds, 1848064 images
7232: 0.186768, 0.206946 avg, 0.004000 rate, 5.179044 seconds, 1851392 images
7233: 0.207439, 0.206995 avg, 0.004000 rate, 4.690072 seconds, 1851648 images
7234: 0.202745, 0.206570 avg, 0.004000 rate, 4.855363 seconds, 1851904 images
7235: 0.213278, 0.207241 avg, 0.004000 rate, 4.855143 seconds, 1852160 images
7248: 0.205103, 0.207027 avg, 0.004000 rate, 5.172143 seconds, 1855488 images
7249: 0.168496, 0.203174 avg, 0.004000 rate, 4.678395 seconds, 1855744 images
7250: 0.199491, 0.202806 avg, 0.004000 rate, 4.837379 seconds, 1856000 images
7251: 0.208473, 0.203372 avg, 0.004000 rate, 4.841786 seconds, 1856256 images
7264: 0.196388, 0.202674 avg, 0.004000 rate, 5.157665 seconds, 1859584 images
7265: 0.161263, 0.198533 avg, 0.004000 rate, 4.873607 seconds, 1859840 images
7266: 0.201841, 0.198864 avg, 0.004000 rate, 4.906346 seconds, 1860096 images
7267: 0.182125, 0.197190 avg, 0.004000 rate, 4.828601 seconds, 1860352 images
7280: 0.255306, 0.203001 avg, 0.004000 rate, 5.088288 seconds, 1863680 images
7281: 0.218378, 0.204539 avg, 0.004000 rate, 4.761777 seconds, 1863936 images
7282: 0.172649, 0.201350 avg, 0.004000 rate, 4.883333 seconds, 1864192 images
7283: 0.202291, 0.201444 avg, 0.004000 rate, 4.887468 seconds, 1864448 images
7296: 0.219086, 0.203208 avg, 0.004000 rate, 5.144939 seconds, 1867776 images
7297: 0.168481, 0.199736 avg, 0.004000 rate, 4.771885 seconds, 1868032 images
7298: 0.165826, 0.196345 avg, 0.004000 rate, 4.861456 seconds, 1868288 images
7299: 0.237881, 0.200498 avg, 0.004000 rate, 4.937378 seconds, 1868544 images
7312: 0.214074, 0.201856 avg, 0.004000 rate, 5.028695 seconds, 1871872 images
7313: 0.177170, 0.199387 avg, 0.004000 rate, 4.685339 seconds, 1872128 images
7314: 0.216347, 0.201083 avg, 0.004000 rate, 4.831441 seconds, 1872384 images
7315: 0.209540, 0.201929 avg, 0.004000 rate, 4.878632 seconds, 1872640 images
7328: 0.198837, 0.201620 avg, 0.004000 rate, 5.060563 seconds, 1875968 images
7329: 0.187836, 0.200241 avg, 0.004000 rate, 4.736291 seconds, 1876224 images
7330: 0.161575, 0.196375 avg, 0.004000 rate, 4.881868 seconds, 1876480 images
7331: 0.196665, 0.196404 avg, 0.004000 rate, 4.848640 seconds, 1876736 images
7344: 0.213867, 0.198150 avg, 0.004000 rate, 5.149587 seconds, 1880064 images
7345: 0.187231, 0.197058 avg, 0.004000 rate, 4.825336 seconds, 1880320 images
7346: 0.185652, 0.195918 avg, 0.004000 rate, 4.905769 seconds, 1880576 images
7347: 0.184700, 0.194796 avg, 0.004000 rate, 4.848763 seconds, 1880832 images
7360: 0.222320, 0.197548 avg, 0.004000 rate, 5.305119 seconds, 1884160 images
7361: 0.171834, 0.194977 avg, 0.004000 rate, 4.626778 seconds, 1884416 images
7362: 0.183294, 0.193809 avg, 0.004000 rate, 4.925590 seconds, 1884672 images
7363: 0.177971, 0.192225 avg, 0.004000 rate, 4.833660 seconds, 1884928 images
7376: 0.187818, 0.191784 avg, 0.004000 rate, 5.215605 seconds, 1888256 images
7377: 0.176563, 0.190262 avg, 0.004000 rate, 4.842895 seconds, 1888512 images
7378: 0.178401, 0.189076 avg, 0.004000 rate, 4.866048 seconds, 1888768 images
7379: 0.219030, 0.192071 avg, 0.004000 rate, 4.788871 seconds, 1889024 images
7392: 0.194228, 0.192287 avg, 0.004000 rate, 5.135956 seconds, 1892352 images
7393: 0.183947, 0.191453 avg, 0.004000 rate, 4.699055 seconds, 1892608 images
7394: 0.240524, 0.196360 avg, 0.004000 rate, 4.878838 seconds, 1892864 images
7395: 0.198205, 0.196544 avg, 0.004000 rate, 4.871576 seconds, 1893120 images
7408: 0.208038, 0.197694 avg, 0.004000 rate, 5.190895 seconds, 1896448 images
7409: 0.151167, 0.193041 avg, 0.004000 rate, 4.747009 seconds, 1896704 images
7410: 0.214346, 0.195172 avg, 0.004000 rate, 4.905637 seconds, 1896960 images
7411: 0.213015, 0.196956 avg, 0.004000 rate, 4.906521 seconds, 1897216 images
7424: 0.219343, 0.199195 avg, 0.004000 rate, 5.142615 seconds, 1900544 images
7425: 0.152613, 0.194537 avg, 0.004000 rate, 4.708935 seconds, 1900800 images
7426: 0.198526, 0.194936 avg, 0.004000 rate, 4.843879 seconds, 1901056 images
7427: 0.209720, 0.196414 avg, 0.004000 rate, 4.871183 seconds, 1901312 images
7440: 0.259976, 0.202770 avg, 0.004000 rate, 5.189421 seconds, 1904640 images
7441: 0.185987, 0.201092 avg, 0.004000 rate, 4.687098 seconds, 1904896 images
7442: 0.186849, 0.199667 avg, 0.004000 rate, 4.849003 seconds, 1905152 images
7443: 0.192524, 0.198953 avg, 0.004000 rate, 4.922387 seconds, 1905408 images
7456: 0.209102, 0.199968 avg, 0.004000 rate, 5.021157 seconds, 1908736 images
7457: 0.202260, 0.200197 avg, 0.004000 rate, 4.660542 seconds, 1908992 images
7458: 0.186203, 0.198798 avg, 0.004000 rate, 4.787571 seconds, 1909248 images
7459: 0.215778, 0.200496 avg, 0.004000 rate, 4.880358 seconds, 1909504 images
7472: 0.192332, 0.199679 avg, 0.004000 rate, 5.238721 seconds, 1912832 images
7473: 0.174507, 0.197162 avg, 0.004000 rate, 4.774828 seconds, 1913088 images
7474: 0.245628, 0.202009 avg, 0.004000 rate, 4.889862 seconds, 1913344 images
7475: 0.178441, 0.199652 avg, 0.004000 rate, 4.890308 seconds, 1913600 images
7488: 0.211012, 0.200788 avg, 0.004000 rate, 5.236478 seconds, 1916928 images
7489: 0.164190, 0.197128 avg, 0.004000 rate, 4.784035 seconds, 1917184 images
7490: 0.207783, 0.198194 avg, 0.004000 rate, 4.774297 seconds, 1917440 images
7491: 0.180401, 0.196414 avg, 0.004000 rate, 4.806968 seconds, 1917696 images
7504: 0.193403, 0.196113 avg, 0.004000 rate, 5.161978 seconds, 1921024 images
7505: 0.199559, 0.196458 avg, 0.004000 rate, 4.739362 seconds, 1921280 images
7506: 0.199390, 0.196751 avg, 0.004000 rate, 4.794342 seconds, 1921536 images
7507: 0.181946, 0.195271 avg, 0.004000 rate, 4.850956 seconds, 1921792 images
7520: 0.210763, 0.196820 avg, 0.004000 rate, 5.236050 seconds, 1925120 images
7521: 0.207029, 0.197841 avg, 0.004000 rate, 4.781330 seconds, 1925376 images
7522: 0.209045, 0.198961 avg, 0.004000 rate, 4.846034 seconds, 1925632 images
7523: 0.172500, 0.196315 avg, 0.004000 rate, 4.794560 seconds, 1925888 images
7536: 0.174194, 0.194103 avg, 0.004000 rate, 5.147712 seconds, 1929216 images
7537: 0.171996, 0.191892 avg, 0.004000 rate, 4.807194 seconds, 1929472 images
7538: 0.208453, 0.193548 avg, 0.004000 rate, 4.883253 seconds, 1929728 images
7539: 0.235215, 0.197715 avg, 0.004000 rate, 4.820019 seconds, 1929984 images
7552: 0.187680, 0.196712 avg, 0.004000 rate, 5.152377 seconds, 1933312 images
7553: 0.177712, 0.194812 avg, 0.004000 rate, 4.688657 seconds, 1933568 images
7554: 0.201666, 0.195497 avg, 0.004000 rate, 4.813828 seconds, 1933824 images
7555: 0.165457, 0.192493 avg, 0.004000 rate, 4.846554 seconds, 1934080 images
7568: 0.195164, 0.192760 avg, 0.004000 rate, 5.168119 seconds, 1937408 images
7569: 0.163100, 0.189794 avg, 0.004000 rate, 4.796185 seconds, 1937664 images
7570: 0.229369, 0.193752 avg, 0.004000 rate, 4.881142 seconds, 1937920 images
7571: 0.223272, 0.196704 avg, 0.004000 rate, 4.910545 seconds, 1938176 images
7584: 0.213010, 0.198334 avg, 0.004000 rate, 5.217744 seconds, 1941504 images
7585: 0.210063, 0.199507 avg, 0.004000 rate, 4.645710 seconds, 1941760 images
7586: 0.181369, 0.197693 avg, 0.004000 rate, 4.905257 seconds, 1942016 images
7587: 0.221545, 0.200079 avg, 0.004000 rate, 4.860547 seconds, 1942272 images
7600: 0.197491, 0.199820 avg, 0.004000 rate, 5.262054 seconds, 1945600 images
7601: 0.168002, 0.196638 avg, 0.004000 rate, 4.795596 seconds, 1945856 images
7602: 0.237238, 0.200698 avg, 0.004000 rate, 4.866652 seconds, 1946112 images
7603: 0.223610, 0.202989 avg, 0.004000 rate, 4.882865 seconds, 1946368 images
7616: 0.216538, 0.204344 avg, 0.004000 rate, 5.133383 seconds, 1949696 images
7617: 0.165742, 0.200484 avg, 0.004000 rate, 4.647305 seconds, 1949952 images
7618: 0.240721, 0.204508 avg, 0.004000 rate, 4.878070 seconds, 1950208 images
7619: 0.202369, 0.204294 avg, 0.004000 rate, 4.848676 seconds, 1950464 images
7632: 0.186728, 0.202537 avg, 0.004000 rate, 5.135183 seconds, 1953792 images
7633: 0.197403, 0.202024 avg, 0.004000 rate, 4.672646 seconds, 1954048 images
7634: 0.195268, 0.201348 avg, 0.004000 rate, 4.891253 seconds, 1954304 images
7635: 0.183055, 0.199519 avg, 0.004000 rate, 4.906267 seconds, 1954560 images
7648: 0.212839, 0.200851 avg, 0.004000 rate, 5.131766 seconds, 1957888 images
7649: 0.165159, 0.197282 avg, 0.004000 rate, 4.700489 seconds, 1958144 images
7650: 0.172338, 0.194787 avg, 0.004000 rate, 4.924477 seconds, 1958400 images
7651: 0.196566, 0.194965 avg, 0.004000 rate, 4.827883 seconds, 1958656 images
7664: 0.190483, 0.194517 avg, 0.004000 rate, 5.224903 seconds, 1961984 images
7665: 0.211817, 0.196247 avg, 0.004000 rate, 4.739918 seconds, 1962240 images
7666: 0.209953, 0.197618 avg, 0.004000 rate, 4.895529 seconds, 1962496 images
7667: 0.219474, 0.199803 avg, 0.004000 rate, 4.892428 seconds, 1962752 images
7680: 0.206060, 0.200429 avg, 0.004000 rate, 5.139352 seconds, 1966080 images
7681: 0.185355, 0.198922 avg, 0.004000 rate, 4.755997 seconds, 1966336 images
7682: 0.210667, 0.200096 avg, 0.004000 rate, 4.893950 seconds, 1966592 images
7683: 0.222773, 0.202364 avg, 0.004000 rate, 4.815071 seconds, 1966848 images
7696: 0.185639, 0.200691 avg, 0.004000 rate, 5.145460 seconds, 1970176 images
7697: 0.203065, 0.200929 avg, 0.004000 rate, 4.710704 seconds, 1970432 images
7698: 0.187083, 0.199544 avg, 0.004000 rate, 4.880781 seconds, 1970688 images
7699: 0.173087, 0.196898 avg, 0.004000 rate, 4.873422 seconds, 1970944 images
7712: 0.206907, 0.197899 avg, 0.004000 rate, 5.123916 seconds, 1974272 images
7713: 0.184711, 0.196580 avg, 0.004000 rate, 4.764954 seconds, 1974528 images
7714: 0.198852, 0.196808 avg, 0.004000 rate, 4.872082 seconds, 1974784 images
7715: 0.214099, 0.198537 avg, 0.004000 rate, 4.858092 seconds, 1975040 images
7728: 0.201201, 0.198803 avg, 0.004000 rate, 5.193051 seconds, 1978368 images
7729: 0.169255, 0.195848 avg, 0.004000 rate, 4.819812 seconds, 1978624 images
7730: 0.201548, 0.196418 avg, 0.004000 rate, 4.745109 seconds, 1978880 images
7731: 0.202414, 0.197018 avg, 0.004000 rate, 4.729401 seconds, 1979136 images
7744: 0.179896, 0.195306 avg, 0.004000 rate, 5.208400 seconds, 1982464 images
7745: 0.158928, 0.191668 avg, 0.004000 rate, 4.757267 seconds, 1982720 images
7746: 0.171439, 0.189645 avg, 0.004000 rate, 4.764767 seconds, 1982976 images
7747: 0.190199, 0.189700 avg, 0.004000 rate, 4.855201 seconds, 1983232 images
7760: 0.215969, 0.192327 avg, 0.004000 rate, 5.255950 seconds, 1986560 images
7761: 0.169602, 0.190055 avg, 0.004000 rate, 4.749257 seconds, 1986816 images
7762: 0.213762, 0.192425 avg, 0.004000 rate, 4.902499 seconds, 1987072 images
7763: 0.198839, 0.193067 avg, 0.004000 rate, 4.877261 seconds, 1987328 images
7776: 0.172852, 0.191045 avg, 0.004000 rate, 5.327332 seconds, 1990656 images
7777: 0.150711, 0.187012 avg, 0.004000 rate, 4.699514 seconds, 1990912 images
7778: 0.195880, 0.187899 avg, 0.004000 rate, 4.882818 seconds, 1991168 images
7779: 0.202678, 0.189377 avg, 0.004000 rate, 4.918018 seconds, 1991424 images
7792: 0.207728, 0.191212 avg, 0.004000 rate, 5.177754 seconds, 1994752 images
7793: 0.172306, 0.189321 avg, 0.004000 rate, 4.746188 seconds, 1995008 images
7794: 0.151460, 0.185535 avg, 0.004000 rate, 4.809709 seconds, 1995264 images
7795: 0.187225, 0.185704 avg, 0.004000 rate, 4.837874 seconds, 1995520 images
7808: 0.189979, 0.186132 avg, 0.004000 rate, 5.143361 seconds, 1998848 images
7809: 0.191615, 0.186680 avg, 0.004000 rate, 4.573295 seconds, 1999104 images
7810: 0.164262, 0.184438 avg, 0.004000 rate, 4.808017 seconds, 1999360 images
7811: 0.197987, 0.185793 avg, 0.004000 rate, 4.798607 seconds, 1999616 images
7824: 0.232165, 0.190430 avg, 0.004000 rate, 5.188069 seconds, 2002944 images
7825: 0.174068, 0.188794 avg, 0.004000 rate, 4.740782 seconds, 2003200 images
7826: 0.207070, 0.190622 avg, 0.004000 rate, 4.927911 seconds, 2003456 images
7827: 0.183811, 0.189941 avg, 0.004000 rate, 4.785577 seconds, 2003712 images
